URLID,URL,TagID,Tag,Start,End,Time,State
06-drop,06-drop,1,anomaly,151,151,1,1
06-drop,06-drop,1,anomaly,152,152,1,1
06-drop,06-drop,1,anomaly,153,153,1,1
06-drop,06-drop,1,anomaly,154,154,1,1
06-drop,06-drop,1,anomaly,155,155,1,1
06-drop,06-drop,1,anomaly,156,156,1,1
06-drop,06-drop,1,anomaly,157,157,1,1
06-drop,06-drop,1,anomaly,158,158,1,1
06-drop,06-drop,1,anomaly,159,159,1,1
06-drop,06-drop,1,anomaly,160,160,1,1
06-drop,06-drop,1,anomaly,161,161,1,1
06-drop,06-drop,1,anomaly,162,162,1,1
06-drop,06-drop,1,anomaly,163,163,1,1
06-drop,06-drop,1,anomaly,164,164,1,1
06-drop,06-drop,1,anomaly,165,165,1,1
06-drop,06-drop,1,anomaly,166,166,1,1
06-drop,06-drop,1,anomaly,167,167,1,1
06-drop,06-drop,1,anomaly,168,168,1,1
06-drop,06-drop,1,anomaly,169,169,1,1
06-drop,06-drop,1,anomaly,170,170,1,1
06-drop,06-drop,1,anomaly,171,171,1,1
06-drop,06-drop,1,anomaly,172,172,1,1
06-drop,06-drop,0,normal,173,173,1,1
06-drop,06-drop,0,normal,174,174,1,1
06-drop,06-drop,0,normal,175,175,1,1
06-drop,06-drop,0,normal,176,176,1,1
06-drop,06-drop,0,normal,177,177,1,1
06-drop,06-drop,0,normal,178,178,1,1
06-drop,06-drop,0,normal,179,179,1,1
06-drop,06-drop,0,normal,180,180,1,1
06-drop,06-drop,0,normal,181,181,1,1
06-drop,06-drop,0,normal,182,182,1,1
06-drop,06-drop,0,normal,183,183,1,1
06-drop,06-drop,0,normal,184,184,1,1
06-drop,06-drop,0,normal,185,185,1,1
06-drop,06-drop,0,normal,186,186,1,1
06-drop,06-drop,0,normal,187,187,1,1
06-drop,06-drop,0,normal,188,188,1,1
06-drop,06-drop,8,background,189,189,1,1
06-drop,06-drop,8,background,190,190,1,1
06-drop,06-drop,8,background,191,191,1,1
06-drop,06-drop,8,background,192,192,1,1
06-drop,06-drop,8,background,193,193,1,1
06-drop,06-drop,8,background,194,194,1,1
06-drop,06-drop,8,background,195,195,1,1
06-drop,06-drop,8,background,196,196,1,1
06-drop,06-drop,8,background,197,197,1,1
06-drop,06-drop,8,background,198,198,1,1
